Engine Size(L),Cylinders,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Automated Manual,Automatic,Automatic with Select Shift,Continuously Variable,Manual,Diesel,Ethanol(E85),Premium Gasoline,Regular Gasoline
2.5,4,9.6,7.4,33,198,0,0,1,0,0,0,0,0,1
2.0,4,9.3,7.6,33,196,0,0,1,0,0,0,0,0,1
2.5,4,9.9,7.9,31,207,0,0,1,0,0,0,0,0,1
3.7,6,14.2,10.0,23,283,0,0,1,0,0,0,0,0,1
3.7,6,14.3,10.6,22,292,0,0,1,0,0,0,0,0,1
2.0,4,7.9,5.7,41,159,0,0,1,0,0,0,0,0,1
2.0,4,8.0,5.8,40,161,0,0,0,0,1,0,0,0,1
2.5,4,8.4,6.1,38,170,0,0,1,0,0,0,0,0,1
2.5,4,8.2,5.9,39,166,0,0,1,0,0,0,0,0,1
2.5,4,9.3,6.4,35,184,0,0,0,0,1,0,0,0,1
2.0,4,8.0,5.9,40,161,0,0,1,0,0,0,0,0,1
2.0,4,8.2,5.9,40,163,0,0,0,0,1,0,0,0,1
2.5,4,8.7,6.5,37,177,0,0,1,0,0,0,0,0,1
2.5,4,8.2,6.0,39,166,0,0,1,0,0,0,0,0,1
2.5,4,9.2,6.6,35,186,0,0,0,0,1,0,0,0,1
2.5,4,10.7,8.2,29,221,0,0,1,0,0,0,0,0,1
2.5,4,11.1,8.3,29,225,0,0,0,0,1,0,0,0,1
2.5,4,8.8,6.1,37,175,0,0,1,0,0,0,0,0,1
2.5,4,9.4,6.4,35,186,0,0,0,0,1,0,0,0,1
2.5,4,8.4,5.9,39,168,0,0,1,0,0,0,0,0,1
2.0,4,11.5,8.5,28,232,0,0,1,0,0,0,0,1,0
2.0,4,10.5,8.5,29,221,0,0,0,0,1,0,0,1,0
2.0,4,11.1,8.4,29,228,0,0,0,0,1,0,0,1,0
2.0,4,9.2,6.6,35,184,0,0,1,0,0,0,0,1,0
2.0,4,10.0,7.5,32,205,0,0,1,0,0,0,0,1,0
1.8,4,10.9,7.5,30,216,0,0,1,0,0,0,0,1,0
2.0,4,10.1,7.8,31,207,0,0,1,0,0,0,0,1,0
3.5,6,12.1,8.7,27,244,0,0,1,0,0,0,0,1,0
3.5,6,12.1,8.6,27,242,0,0,1,0,0,0,0,1,0
3.0,6,11.1,8.4,29,228,0,0,1,0,0,0,0,1,0
6.2,8,17.9,12.3,18,354,0,0,1,0,0,0,0,1,0
2.0,4,9.4,6.4,35,186,0,0,1,0,0,0,0,1,0
2.0,4,9.9,7.4,32,202,0,0,1,0,0,0,0,1,0
2.0,4,10.2,7.7,31,209,0,0,1,0,0,0,0,1,0
3.0,6,12.1,8.5,27,242,0,0,1,0,0,0,0,1,0
4.7,8,14.5,10.1,23,288,0,0,1,0,0,0,0,1,0
5.5,8,15.1,10.8,22,301,0,0,1,0,0,0,0,1,0
2.1,4,8.6,5.9,38,200,0,0,1,0,0,1,0,0,0
3.5,6,11.9,8.2,28,235,0,0,1,0,0,0,0,1,0
3.0,6,12.0,8.5,27,239,0,0,1,0,0,0,0,1,0
3.5,6,12.4,8.8,26,248,0,0,1,0,0,0,0,1,0
3.5,6,11.5,8.1,28,230,0,0,1,0,0,0,0,1,0
3.5,6,11.8,8.3,28,235,0,0,1,0,0,0,0,1,0
4.7,8,12.9,9.6,25,262,0,0,1,0,0,0,0,1,0
4.7,8,13.7,9.2,24,269,0,0,1,0,0,0,0,1,0
4.7,8,13.3,8.9,25,262,0,0,1,0,0,0,0,1,0
5.5,8,15.3,10.8,21,306,0,0,1,0,0,0,0,1,0
5.5,8,15.2,11.0,21,306,0,0,1,0,0,0,0,1,0
5.5,8,19.9,16.1,16,419,0,0,1,0,0,0,0,1,0
5.5,8,20.0,16.6,15,426,0,0,1,0,0,0,0,1,0
3.0,6,13.6,10.0,24,324,0,0,1,0,0,1,0,0,0
3.0,6,15.2,12.6,20,322,0,0,1,0,0,0,0,1,0
4.7,8,17.5,13.2,18,359,0,0,1,0,0,0,0,1,0
5.5,8,18.2,14.0,17,375,0,0,1,0,0,0,0,1,0
2.0,4,9.8,7.4,32,200,0,0,1,0,0,0,0,1,0
2.0,4,10.5,8.1,30,216,0,0,1,0,0,0,0,1,0
2.1,4,9.6,7.0,33,230,0,0,1,0,0,1,0,0,0
3.5,6,12.6,9.6,25,258,0,0,1,0,0,0,0,1,0
3.0,6,11.8,8.5,27,278,0,0,1,0,0,1,0,0,0
3.0,6,13.3,10.4,24,276,0,0,1,0,0,0,0,1,0
4.7,8,16.3,11.8,20,327,0,0,1,0,0,0,0,1,0
5.5,8,17.3,13.5,18,359,0,0,1,0,0,0,0,1,0
4.7,6,12.6,8.6,26,248,0,0,1,0,0,0,0,1,0
4.7,8,14.4,9.8,23,283,0,0,1,0,0,0,0,1,0
4.7,8,14.8,9.8,23,288,0,0,1,0,0,0,0,1,0
4.7,8,14.7,9.1,23,281,0,0,1,0,0,0,0,1,0
6.0,12,18.1,11.0,19,343,0,0,1,0,0,0,0,1,0
5.5,8,15.7,10.1,21,304,0,0,1,0,0,0,0,1,0
5.5,8,15.7,10.1,21,304,0,0,1,0,0,0,0,1,0
6.0,12,18.5,11.8,18,357,0,0,1,0,0,0,0,1,0
6.0,12,18.0,11.3,19,345,0,0,1,0,0,0,0,1,0
4.7,8,13.8,9.5,24,274,0,0,1,0,0,0,0,1,0
5.5,8,14.7,9.5,23,285,0,0,1,0,0,0,0,1,0
6.0,12,16.7,11.2,20,327,0,0,1,0,0,0,0,1,0
1.8,4,10.4,7.2,31,207,0,0,1,0,0,0,0,1,0
1.8,4,10.4,7.2,31,207,0,0,0,0,1,0,0,1,0
3.5,6,11.1,8.1,29,225,0,0,1,0,0,0,0,1,0
5.5,8,12.4,8.5,27,244,0,0,1,0,0,0,0,1,0
6.2,8,18.1,12.6,18,359,1,0,0,0,0,0,0,1,0
6.2,8,18.1,12.6,18,359,1,0,0,0,0,0,0,1,0
1.5,3,8.5,6.3,38,172,0,0,1,0,0,0,0,1,0
1.5,3,8.1,5.9,40,163,0,0,0,0,1,0,0,1,0
1.5,3,8.5,6.3,38,172,0,0,1,0,0,0,0,1,0
1.5,3,8.2,5.9,39,166,0,0,0,0,1,0,0,1,0
1.6,4,8.6,6.5,37,177,0,0,1,0,0,0,0,1,0
1.6,4,8.4,6.4,38,172,0,0,0,0,1,0,0,1,0
1.6,4,9.4,7.9,32,200,0,0,1,0,0,0,0,1,0
1.6,4,8.4,6.4,38,172,0,0,0,0,1,0,0,1,0
1.6,4,8.5,6.5,37,175,0,0,1,0,0,0,0,1,0
1.6,4,8.0,6.4,39,168,0,0,0,0,1,0,0,1,0
1.6,4,9.4,7.9,32,200,0,0,1,0,0,0,0,1,0
1.6,4,8.4,6.4,38,172,0,0,0,0,1,0,0,1,0
1.6,4,8.6,6.5,37,177,0,0,1,0,0,0,0,1,0
1.6,4,8.4,6.4,38,172,0,0,0,0,1,0,0,1,0
2.0,4,9.2,7.0,34,189,0,0,1,0,0,0,0,1,0
2.0,4,10.0,7.0,33,198,0,0,0,0,1,0,0,1,0
2.0,4,9.2,7.0,34,189,0,0,1,0,0,0,0,1,0
2.0,4,10.0,7.0,33,198,0,0,0,0,1,0,0,1,0
1.6,4,9.2,6.8,35,186,0,0,1,0,0,0,0,1,0
1.6,4,9.1,6.8,35,186,0,0,0,0,1,0,0,1,0
1.6,4,10.1,7.8,31,207,0,0,1,0,0,0,0,1,0
1.6,4,9.5,7.7,32,200,0,0,0,0,1,0,0,1,0
1.6,4,9.2,6.8,35,186,0,0,1,0,0,0,0,1,0
1.6,4,9.1,6.8,35,186,0,0,0,0,1,0,0,1,0
1.6,4,10.1,7.8,31,207,0,0,1,0,0,0,0,1,0
1.6,4,9.5,7.7,32,200,0,0,0,0,1,0,0,1,0
1.6,4,9.2,6.8,35,186,0,0,1,0,0,0,0,1,0
1.6,4,9.1,6.8,35,186,0,0,0,0,1,0,0,1,0
2.0,4,9.3,7.3,34,193,0,0,1,0,0,0,0,1,0
2.0,4,10.4,7.7,31,212,0,0,0,0,1,0,0,1,0
1.6,4,9.2,6.8,35,186,0,0,1,0,0,0,0,1,0
1.6,4,9.1,6.8,35,186,0,0,0,0,1,0,0,1,0
1.6,4,10.1,7.8,31,207,0,0,1,0,0,0,0,1,0
1.6,4,9.5,7.7,32,200,0,0,0,0,1,0,0,1,0
1.6,4,9.2,6.8,35,186,0,0,1,0,0,0,0,1,0
1.6,4,9.1,6.8,35,186,0,0,0,0,1,0,0,1,0
1.6,4,10.1,7.8,31,207,0,0,1,0,0,0,0,1,0
1.6,4,9.5,7.7,32,200,0,0,0,0,1,0,0,1,0
1.6,4,9.2,6.8,35,186,0,0,1,0,0,0,0,1,0
1.6,4,9.1,6.8,35,186,0,0,0,0,1,0,0,1,0
2.0,4,9.2,6.9,34,189,0,0,0,1,0,0,0,0,1
2.0,4,9.6,6.9,34,193,0,0,0,0,1,0,0,0,1
2.4,4,10.5,8.2,30,219,0,0,0,1,0,0,0,0,1
2.0,4,14.2,10.5,23,288,1,0,0,0,0,0,0,1,0
2.0,4,14.0,10.3,23,283,0,0,0,0,1,0,0,1,0
2.0,4,13.4,9.4,24,267,1,0,0,0,0,0,0,1,0
2.0,4,9.6,7.3,33,198,0,0,0,1,0,0,0,0,1
2.0,4,9.8,7.1,33,198,0,0,0,0,1,0,0,0,1
1.2,3,6.4,5.3,48,136,0,0,0,1,0,0,0,0,1
1.2,3,7.0,5.5,44,147,0,0,0,0,1,0,0,0,1
2.4,4,9.5,7.5,33,198,0,0,0,1,0,0,0,0,1
2.4,4,9.9,8.1,31,209,0,0,0,1,0,0,0,0,1
3.0,6,11.5,8.4,28,232,0,0,1,0,0,0,0,1,0
2.0,4,9.3,7.3,34,193,0,0,0,1,0,0,0,0,1
2.0,4,9.9,7.6,32,202,0,0,0,0,1,0,0,0,1
2.0,4,9.6,7.7,32,202,0,0,0,1,0,0,0,0,1
2.4,4,10.4,8.5,29,221,0,0,0,1,0,0,0,0,1
3.7,6,12.6,9.2,25,255,0,0,1,0,0,0,0,1,0
3.7,6,13.3,9.3,25,264,0,0,0,0,1,0,0,1,0
3.7,6,13.0,9.6,25,264,0,0,1,0,0,0,0,1,0
3.7,6,13.6,9.7,24,271,0,0,0,0,1,0,0,1,0
2.5,4,8.7,6.2,37,175,0,0,0,1,0,0,0,0,1
3.5,6,10.3,7.4,31,207,0,0,0,1,0,0,0,0,1
5.6,8,19.2,13.4,17,382,0,1,0,0,0,0,0,0,1
2.5,4,13.7,10.6,23,283,0,1,0,0,0,0,0,0,1
2.5,4,12.2,10.2,25,260,0,0,0,0,1,0,0,0,1
4.0,6,14.8,10.3,22,292,0,1,0,0,0,0,0,0,1
4.0,6,15.7,11.3,21,315,0,1,0,0,0,0,0,0,1
4.0,6,15.0,11.2,21,306,0,0,0,0,1,0,0,0,1
3.8,6,14.3,10.5,22,290,1,0,0,0,0,0,0,1,0
1.6,4,8.5,7.2,36,182,0,0,0,1,0,0,0,0,1
1.6,4,8.4,6.9,37,177,0,0,0,0,1,0,0,0,1
1.6,4,8.8,7.5,34,189,0,0,0,1,0,0,0,0,1
1.6,4,8.9,7.5,34,191,0,0,0,0,1,0,0,1,0
1.6,4,9.4,8.1,32,202,0,0,0,1,0,0,0,1,0
1.6,4,8.8,6.6,36,179,0,1,0,0,0,0,0,0,1
1.6,4,8.6,6.6,37,177,0,0,0,0,1,0,0,0,1
3.5,6,11.0,8.2,29,225,0,0,0,1,0,0,0,0,1
3.5,6,11.2,8.3,29,228,0,0,0,1,0,0,0,0,1
2.0,4,9.7,9.0,30,216,0,0,0,1,0,0,0,0,1
3.5,6,11.9,8.6,27,239,0,0,0,1,0,0,0,0,1
3.5,6,12.1,8.9,26,246,0,0,0,1,0,0,0,0,1
3.5,6,12.7,9.0,26,253,0,0,0,1,0,0,0,0,1
2.5,4,9.1,8.5,32,202,0,0,0,1,0,0,0,0,1
3.5,6,12.0,8.7,27,242,0,0,0,1,0,0,0,0,1
2.5,4,9.2,7.2,34,191,0,0,0,1,0,0,0,0,1
2.5,4,9.5,7.4,33,196,0,0,0,1,0,0,0,0,1
5.6,8,18.4,13.3,18,370,0,1,0,0,0,0,0,0,1
5.6,8,19.7,14.3,16,396,0,1,0,0,0,0,0,0,1
1.8,4,8.0,6.1,39,166,0,0,0,1,0,0,0,0,1
1.8,4,8.9,6.6,36,182,0,0,0,0,1,0,0,0,1
1.6,4,7.5,6.0,42,156,0,0,0,1,0,0,0,0,1
1.6,4,8.6,6.5,37,177,0,0,0,0,1,0,0,0,1
4.0,6,16.0,12.0,20,327,0,1,0,0,0,0,0,0,1
4.0,6,16.0,12.3,20,331,0,0,0,0,1,0,0,0,1
3.4,6,11.6,8.4,28,232,1,0,0,0,0,0,0,1,0
3.4,6,12.3,8.6,27,244,0,0,0,0,1,0,0,1,0
3.4,6,11.5,8.3,28,232,1,0,0,0,0,0,0,1,0
3.4,6,12.3,8.7,26,246,0,0,0,0,1,0,0,1,0
3.4,6,11.6,8.5,28,235,1,0,0,0,0,0,0,1,0
3.4,6,12.3,8.7,26,246,0,0,0,0,1,0,0,1,0
3.4,6,11.9,8.7,27,242,1,0,0,0,0,0,0,1,0
3.4,6,12.5,9.0,26,251,0,0,0,0,1,0,0,1,0
3.8,6,12.6,9.2,25,255,1,0,0,0,0,0,0,1,0
3.8,6,13.0,9.2,25,260,0,0,0,0,1,0,0,1,0
3.8,6,13.1,9.4,25,262,1,0,0,0,0,0,0,1,0
3.8,6,13.4,9.3,24,267,0,0,0,0,1,0,0,1,0
3.8,6,12.2,8.9,26,246,1,0,0,0,0,0,0,1,0
3.8,6,12.6,8.9,26,253,0,0,0,0,1,0,0,1,0
3.8,6,12.5,9.0,26,253,1,0,0,0,0,0,0,1,0
3.8,6,12.9,9.2,25,258,0,0,0,0,1,0,0,1,0
3.8,6,12.6,9.0,26,253,1,0,0,0,0,0,0,1,0
3.8,6,12.9,9.0,25,258,0,0,0,0,1,0,0,1,0
3.8,6,12.6,9.2,25,255,1,0,0,0,0,0,0,1,0
3.8,6,13.4,9.3,24,267,0,0,0,0,1,0,0,1,0
3.8,6,11.9,8.7,27,242,1,0,0,0,0,0,0,1,0
3.8,6,12.4,8.7,26,246,0,0,0,0,1,0,0,1,0
3.8,6,12.2,8.7,27,244,1,0,0,0,0,0,0,1,0
3.8,6,12.5,8.9,26,251,0,0,0,0,1,0,0,1,0
3.8,6,16.0,11.5,20,322,1,0,0,0,0,0,0,1,0
3.4,6,12.3,8.9,26,248,1,0,0,0,0,0,0,1,0
3.4,6,12.9,9.0,25,255,0,0,0,0,1,0,0,1,0
3.8,6,12.8,9.3,25,258,1,0,0,0,0,0,0,1,0
3.8,6,13.1,9.2,25,262,0,0,0,0,1,0,0,1,0
3.8,6,13.7,9.6,24,274,1,0,0,0,0,0,0,1,0
3.8,6,13.7,9.6,24,274,1,0,0,0,0,0,0,1,0
3.8,6,13.7,9.6,24,274,1,0,0,0,0,0,0,1,0
3.8,6,13.7,9.6,24,274,1,0,0,0,0,0,0,1,0
2.7,6,10.7,7.4,31,212,1,0,0,0,0,0,0,1,0
2.7,6,11.5,7.9,29,228,0,0,0,0,1,0,0,1,0
3.4,6,10.9,7.7,30,218,1,0,0,0,0,0,0,1,0
3.4,6,12.1,8.9,26,246,0,0,0,0,1,0,0,1,0
3.4,6,11.3,7.9,29,225,1,0,0,0,0,0,0,1,0
3.4,6,11.9,8.6,27,239,0,0,0,0,1,0,0,1,0
3.0,6,11.8,8.1,28,277,0,1,0,0,0,1,0,0,0
3.6,6,14.3,9.6,23,286,0,1,0,0,0,0,0,1,0
4.8,8,16.7,11.2,20,327,0,1,0,0,0,0,0,1,0
2.7,6,10.7,7.4,31,212,1,0,0,0,0,0,0,1,0
2.7,6,11.5,7.9,29,228,0,0,0,0,1,0,0,1,0
3.4,6,10.9,7.7,30,218,1,0,0,0,0,0,0,1,0
3.4,6,12.1,8.9,26,246,0,0,0,0,1,0,0,1,0
3.4,6,11.3,7.9,29,225,1,0,0,0,0,0,0,1,0
3.4,6,11.9,8.6,27,239,0,0,0,0,1,0,0,1,0
3.0,6,13.7,10.3,23,281,0,1,0,0,0,0,0,1,0
3.6,6,14.2,10.1,23,283,0,1,0,0,0,0,0,1,0
3.6,6,12.9,8.4,26,251,1,0,0,0,0,0,0,1,0
3.6,6,13.1,8.7,25,255,1,0,0,0,0,0,0,1,0
3.0,6,13.4,8.8,25,262,1,0,0,0,0,0,0,1,0
3.0,6,13.7,8.9,25,264,1,0,0,0,0,0,0,1,0
4.8,8,15.1,9.7,22,292,1,0,0,0,0,0,0,1,0
3.0,6,13.4,8.8,25,262,1,0,0,0,0,0,0,1,0
4.8,8,15.3,9.7,22,294,1,0,0,0,0,0,0,1,0
4.8,8,15.4,9.8,22,297,1,0,0,0,0,0,0,1,0
4.8,8,15.3,9.7,22,294,1,0,0,0,0,0,0,1,0
4.8,8,15.4,9.8,22,297,1,0,0,0,0,0,0,1,0
3.6,6,13.9,9.5,24,274,0,1,0,0,0,0,0,0,1
3.6,6,13.9,9.5,24,274,0,1,0,0,0,0,0,0,1
3.6,6,19.4,13.6,17,269,0,1,0,0,0,0,1,0,0
3.6,6,12.9,9.3,25,260,0,1,0,0,0,0,0,0,1
5.7,8,17.1,12.0,19,340,0,1,0,0,0,0,0,0,1
5.7,8,15.7,10.9,21,313,0,1,0,0,0,0,0,0,1
3.0,6,11.5,8.4,28,273,0,1,0,0,0,1,0,0,0
3.0,6,11.3,8.0,29,265,0,1,0,0,0,1,0,0,0
3.6,6,14.6,10.1,22,290,0,1,0,0,0,0,0,0,1
3.6,6,14.6,10.1,22,290,0,1,0,0,0,0,0,0,1
3.6,6,20.5,14.5,16,285,0,1,0,0,0,0,1,0,0
5.7,8,17.7,12.7,18,354,0,1,0,0,0,0,0,0,1
5.7,8,16.2,11.5,20,324,0,1,0,0,0,0,0,0,1
3.0,6,12.1,8.8,27,286,0,1,0,0,0,1,0,0,0
3.6,6,13.3,9.1,25,262,0,1,0,0,0,0,0,0,1
3.6,6,18.6,12.7,18,254,0,1,0,0,0,0,1,0,0
2.4,4,11.2,8.1,29,225,0,1,0,0,0,0,0,0,1
6.6,12,19.2,12.4,18,370,0,0,1,0,0,0,0,1,0
6.6,12,19.2,12.4,18,370,0,0,1,0,0,0,0,1,0
6.7,12,20.9,12.7,16,396,0,0,1,0,0,0,0,1,0
6.7,12,20.7,12.9,16,396,0,0,1,0,0,0,0,1,0
6.7,12,20.9,12.7,16,396,0,0,1,0,0,0,0,1,0
6.7,12,20.7,12.9,16,396,0,0,1,0,0,0,0,1,0
6.6,12,18.7,11.8,18,359,0,0,1,0,0,0,0,1,0
2.0,4,9.6,7.0,34,193,0,0,1,0,0,0,0,1,0
2.0,4,10.9,7.9,29,221,0,0,0,0,1,0,0,1,0
1.3,4,6.5,6.3,44,147,0,0,0,1,0,0,0,0,1
2.5,4,10.2,7.6,31,207,0,0,1,0,0,0,0,0,1
2.5,4,10.2,7.7,31,207,0,0,0,0,1,0,0,0,1
2.4,4,10.9,8.5,29,225,0,0,1,0,0,0,0,0,1
2.4,4,10.8,8.5,29,225,0,0,0,0,1,0,0,0,1
1.0,3,6.8,6.2,43,150,1,0,0,0,0,0,0,1,0
1.0,3,6.8,6.2,43,150,1,0,0,0,0,0,0,1,0
2.0,4,9.6,7.0,34,193,0,0,1,0,0,0,0,1,0
2.0,4,10.9,7.9,29,221,0,0,0,0,1,0,0,1,0
2.0,4,10.2,8.5,30,216,0,0,0,1,0,0,0,1,0
2.5,4,9.6,7.5,32,200,0,0,0,1,0,0,0,0,1
2.5,4,10.6,8.4,29,221,0,0,0,0,1,0,0,0,1
2.0,4,8.5,6.4,37,175,0,0,0,1,0,0,0,0,1
2.0,4,9.5,7.0,34,193,0,0,0,0,1,0,0,0,1
2.0,4,8.5,6.4,37,175,0,0,0,1,0,0,0,0,1
2.0,4,9.5,7.0,34,193,0,0,0,0,1,0,0,0,1
2.5,4,9.0,6.5,36,182,0,0,0,1,0,0,0,0,1
2.5,4,10.7,7.8,30,216,0,0,0,0,1,0,0,0,1
3.6,6,11.9,8.2,28,235,0,0,0,1,0,0,0,0,1
2.5,4,9.3,7.1,34,191,0,0,0,1,0,0,0,0,1
2.5,4,11.0,8.2,29,223,0,0,0,0,1,0,0,0,1
3.6,6,12.0,8.6,27,242,0,0,0,1,0,0,0,0,1
2.0,4,12.4,9.4,25,255,0,0,0,1,0,0,0,1,0
2.0,4,11.1,8.3,29,225,0,0,0,0,1,0,0,1,0
2.5,4,13.8,10.2,23,281,0,0,0,0,1,0,0,1,0
2.0,4,9.1,7.0,35,186,0,0,0,1,0,0,0,0,1
2.0,4,10.2,7.7,31,209,0,0,0,0,1,0,0,0,1
2.0,4,7.9,6.9,38,173,0,0,0,1,0,0,0,0,1
4.0,6,14.2,11.1,22,294,0,0,1,0,0,0,0,0,1
4.0,6,14.2,11.1,22,294,0,0,1,0,0,0,0,0,1
3.5,6,11.3,7.5,29,221,0,0,1,0,0,0,0,0,1
2.5,4,9.7,6.9,34,193,0,0,1,0,0,0,0,0,1
3.5,6,11.0,7.7,30,218,0,0,1,0,0,0,0,0,1
2.5,4,5.5,6.0,50,131,0,0,0,1,0,0,0,0,1
2.5,4,5.7,6.1,48,136,0,0,0,1,0,0,0,0,1
1.8,4,8.6,6.5,37,175,0,1,0,0,0,0,0,0,1
1.8,4,7.9,6.1,40,163,0,0,0,1,0,0,0,0,1
1.8,4,8.2,6.2,39,168,0,0,0,1,0,0,0,0,1
1.8,4,8.3,6.2,38,170,0,0,0,0,1,0,0,0,1
1.8,4,7.7,5.6,42,156,0,0,0,1,0,0,0,0,1
1.8,4,7.7,6.0,41,159,0,0,0,1,0,0,0,0,1
2.7,4,11.7,9.5,26,246,0,0,1,0,0,0,0,0,1
3.5,6,12.5,9.3,25,255,0,0,1,0,0,0,0,0,1
3.5,6,13.0,9.8,24,267,0,0,1,0,0,0,0,0,1
3.5,6,8.6,8.5,33,196,0,0,0,1,0,0,0,0,1
3.5,6,8.4,8.3,34,193,0,0,0,1,0,0,0,0,1
1.8,4,4.6,4.9,60,108,0,0,0,1,0,0,0,0,1
1.5,4,4.5,5.1,59,110,0,0,0,1,0,0,0,0,1
1.8,4,5.4,5.8,50,129,0,0,0,1,0,0,0,0,1
2.5,4,10.0,7.6,32,205,0,0,1,0,0,0,0,0,1
2.5,4,10.5,8.2,30,218,0,0,1,0,0,0,0,0,1
2.5,4,10.0,7.6,32,205,0,0,1,0,0,0,0,0,1
2.5,4,10.7,8.3,29,221,0,0,1,0,0,0,0,0,1
5.7,8,18.8,14.0,17,382,0,0,1,0,0,0,0,0,1
3.5,6,13.0,9.5,25,262,0,0,1,0,0,0,0,0,1
3.5,6,14.4,10.2,23,288,0,0,1,0,0,0,0,0,1
2.7,4,12.2,9.9,25,258,0,1,0,0,0,0,0,0,1
2.7,4,11.3,9.5,27,242,0,0,0,0,1,0,0,0,1
4.0,6,14.5,11.3,22,301,0,0,0,0,1,0,0,0,1
2.7,4,13.1,11.3,23,283,0,1,0,0,0,0,0,0,1
2.7,4,12.9,11.5,23,283,0,0,0,0,1,0,0,0,1
4.0,6,14.8,11.6,21,308,0,1,0,0,0,0,0,0,1
4.0,6,15.3,12.3,20,322,0,0,0,0,1,0,0,0,1
4.6,8,15.9,12.3,20,329,0,0,1,0,0,0,0,0,1
5.7,8,17.2,12.8,19,350,0,0,1,0,0,0,0,0,1
4.6,8,16.9,12.8,19,347,0,0,1,0,0,0,0,0,1
5.7,8,18.5,14.2,17,382,0,0,1,0,0,0,0,0,1
2.7,4,11.6,9.0,27,239,0,0,1,0,0,0,0,0,1
3.5,6,12.5,9.0,26,251,0,0,1,0,0,0,0,0,1
2.7,4,11.6,9.2,27,242,0,0,1,0,0,0,0,0,1
3.5,6,12.8,9.3,25,260,0,0,1,0,0,0,0,0,1
1.5,4,7.8,6.6,39,168,0,1,0,0,0,0,0,0,1
1.5,4,7.7,6.3,40,163,0,0,0,0,1,0,0,0,1
1.8,4,9.6,7.2,33,196,0,0,1,0,0,0,0,0,1
1.8,4,9.9,7.2,32,200,0,0,0,0,1,0,0,0,1
2.0,4,10.0,7.9,31,209,1,0,0,0,0,0,0,1,0
2.0,4,10.4,7.7,31,212,0,0,0,0,1,0,0,1,0
2.0,4,7.6,5.7,41,183,1,0,0,0,0,1,0,0,0
2.0,4,7.6,5.7,41,184,0,0,0,0,1,1,0,0,0
1.8,4,9.8,7.3,32,200,0,0,1,0,0,0,0,0,1
2.0,4,10.3,8.2,30,216,1,0,0,0,0,0,0,1,0
2.0,4,10.4,7.7,31,212,0,0,0,0,1,0,0,1,0
2.0,4,10.7,7.7,30,214,1,0,0,0,0,0,0,1,0
2.0,4,11.4,7.4,29,221,0,0,0,0,1,0,0,1,0
3.6,6,13.9,9.3,24,271,0,0,1,0,0,0,0,1,0
2.0,4,10.8,7.8,30,219,1,0,0,0,0,0,0,1,0
1.8,4,9.3,6.5,35,186,0,0,1,0,0,0,0,0,1
1.8,4,9.3,6.4,35,184,0,0,0,0,1,0,0,0,1
2.0,4,7.6,5.5,43,177,1,0,0,0,0,1,0,0,0
2.0,4,7.8,5.2,43,178,0,0,0,0,1,1,0,0,0
2.0,4,9.5,7.2,33,196,1,0,0,0,0,0,0,1,0
2.0,4,9.4,6.9,34,191,0,0,0,0,1,0,0,1,0
1.8,4,9.4,6.8,34,193,0,0,1,0,0,0,0,0,1
1.8,4,9.5,6.6,34,189,0,0,0,0,1,0,0,0,1
2.0,4,7.6,5.6,42,180,1,0,0,0,0,1,0,0,0
2.0,4,7.6,5.5,42,179,0,0,0,0,1,1,0,0,0
1.8,4,9.3,6.3,36,182,0,0,1,0,0,0,0,0,1
1.8,4,9.3,6.3,35,184,0,0,0,0,1,0,0,0,1
2.0,4,10.4,7.0,32,205,0,0,1,0,0,0,0,0,1
2.0,4,9.5,6.9,34,193,0,0,0,0,1,0,0,0,1
2.0,4,7.6,5.2,43,175,1,0,0,0,0,1,0,0,0
2.0,4,7.6,5.1,43,176,0,0,0,0,1,1,0,0,0
2.0,4,10.0,7.3,32,202,1,0,0,0,0,0,0,1,0
2.0,4,10.3,7.2,32,205,0,0,0,0,1,0,0,1,0
1.4,4,5.6,4.9,53,122,1,0,0,0,0,0,0,1,0
1.8,4,9.7,6.6,34,191,0,0,1,0,0,0,0,0,1
1.8,4,9.8,6.7,34,193,0,0,0,0,1,0,0,0,1
2.0,4,7.8,5.6,41,185,1,0,0,0,0,1,0,0,0
2.0,4,7.8,5.3,42,182,0,0,0,0,1,1,0,0,0
3.6,6,11.9,8.5,27,239,1,0,0,0,0,0,0,1,0
2.0,4,11.5,9.3,27,242,0,0,1,0,0,0,0,1,0
2.0,4,13.0,9.0,25,258,0,0,0,0,1,0,0,1,0
2.0,4,11.7,9.4,26,246,0,0,1,0,0,0,0,1,0
3.6,6,14.1,10.4,23,292,0,0,1,0,0,0,0,1,0
3.0,6,11.8,8.1,28,277,0,0,1,0,0,1,0,0,0
3.0,6,12.8,8.9,26,253,0,0,1,0,0,0,0,0,1
2.0,4,9.8,6.6,34,193,0,0,1,0,0,0,0,0,1
2.5,5,11.6,8.2,28,232,0,0,1,0,0,0,0,0,1
2.0,4,10.1,7.3,32,205,0,0,1,0,0,0,0,1,0
3.0,6,12.9,9.0,25,258,0,0,1,0,0,0,0,0,1
2.0,4,9.8,6.6,34,193,0,0,1,0,0,0,0,0,1
3.0,6,12.9,9.0,25,258,0,0,1,0,0,0,0,0,1
2.0,4,9.8,7.6,32,202,0,0,1,0,0,0,0,0,1
